"COU","Country","CENTGOV_RATES","Central government tax rates and thresholds","LEVEL_GOV","Level of government","TAX_BASE","Tax base","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_MR","09 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,9,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,92500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,97200,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,97200,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,97200,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,97200,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","09_TH","09 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,105500,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_MR","10 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,10,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,121000,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,126900,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,126900,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,126900,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,126900,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","10_TH","10 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,137700,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_MR","11 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,11,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,165900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,173900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,173900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,173900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,173900,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","11_TH","11 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,188700,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_MR","12 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,12,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,224300,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,234900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,234900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,234900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,234900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","12_TH","12 Threshold","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,254900,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","13_MR","13 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,13,,
